Function	glycolysis	gluconeogenesis	TCA Cycle	NAD(P)H-quinone oxidoreductase	NADH-quinone oxidoreductase	Na-NADH-ubiquinone oxidoreductase	F-type ATPase	V-type ATPase	Cytochrome c oxidase	Ubiquinol-cytochrome c reductase	Cytochrome o ubiquinol oxidase	Cytochrome aa3-600 menaquinol oxidase	Cytochrome c oxidase, cbb3-type	Cytochrome bd complex	RuBisCo	CBB Cycle	rTCA Cycle	Wood-Ljungdahl	3-Hydroxypropionate Bicycle	4-Hydroxybutyrate/3-hydroxypropionate	pectinesterase	diacetylchitobiose deacetylase	glucoamylase	D-galacturonate epimerase	exo-poly-alpha-galacturonosidase	oligogalacturonide lyase	cellulase	exopolygalacturonase	chitinase	basic endochitinase B	bifunctional chitinase/lysozyme	beta-N-acetylhexosaminidase	D-galacturonate isomerase	alpha-amylase	beta-glucosidase	pullulanase	ammonia oxidation (amo/pmmo)	hydroxylamine oxidation	nitrite oxidation	dissim nitrate reduction	DNRA	nitrite reduction	nitric oxide reduction	nitrous-oxide reduction	nitrogen fixation	hydrazine dehydrogenase	hydrazine synthase	dissimilatory sulfate < > APS	dissimilatory sulfite < > APS	dissimilatory sulfite < > sulfide	thiosulfate oxidation	alt thiosulfate oxidation tsdA	alt thiosulfate oxidation doxAD	sulfur reductase sreABC	thiosulfate/polysulfide reductase	sulfhydrogenase	sulfur disproportionation	sulfur dioxygenase	sulfite dehydrogenase	sulfite dehydrogenase (quinone)	sulfide oxidation	sulfur assimilation	DMSP demethylation	DMS dehydrogenase	DMSO reductase	NiFe hydrogenase	ferredoxin hydrogenase	membrane-bound hydrogenase	hydrogen:quinone oxidoreductase	NAD-reducing hydrogenase	NADP-reducing hydrogenase	NiFe hydrogenase Hyd-1	thiamin biosynthesis	riboflavin biosynthesis	cobalamin biosynthesis	transporter: vitamin B12	transporter: thiamin	transporter: urea	transporter: phosphonate	transporter: phosphate	Flagellum	Chemotaxis	Methanogenesis via methanol	Methanogenesis via acetate	Methanogenesis via dimethylsulfide, methanethiol, methylpropanoate	Methanogenesis via methylamine	Methanogenesis via trimethylamine	Methanogenesis via dimethylamine	Methanogenesis via CO2	Coenzyme B/Coenzyme M regeneration	Coenzyme M reduction to methane	Soluble methane monooxygenase	methanol dehydrogenase	alcohol oxidase	dimethylamine/trimethylamine dehydrogenase	Photosystem II	Photosystem I	Cytochrome b6/f complex	anoxygenic type-II reaction center	anoxygenic type-I reaction center	Retinal biosynthesis	Entner-Doudoroff Pathway	Mixed acid: Lactate	Mixed acid: Formate	Mixed acid: Formate to CO2 & H2	Mixed acid: Acetate	Mixed acid: Ethanol, Acetate to Acetylaldehyde	Mixed acid: Ethanol, Acetyl-CoA to Acetylaldehyde (reversible)	Mixed acid: Ethanol, Acetylaldehyde to Ethanol	Mixed acid: PEP to Succinate via OAA, malate & fumarate	Naphthalene degradation to salicylate	Biofilm PGA Synthesis protein	Colanic acid and Biofilm transcriptional regulator	Biofilm regulator BssS	Colanic acid and Biofilm protein A	Curli fimbriae biosynthesis	Adhesion	Competence-related core components	Competence-related related components	Competence factors	Glyoxylate shunt	Anaplerotic genes	Sulfolipid biosynthesis	C-P lyase cleavage PhnJ	CP-lyase complex	CP-lyase operon	Type I Secretion	Type III Secretion	Type II Secretion	Type IV Secretion	Type VI Secretion	Sec-SRP	Twin Arginine Targeting	Type Vabc Secretion	Serine pathway/formaldehyde assimilation	Arsenic reduction	Cobalt transporter CbiMQ	Cobalt transporter CbtA	Cobalt transporter CorA	Nickel ABC-type substrate-binding NikA	Copper transporter CopA	Ferrous iron transporter FeoB	Ferric iron ABC-type substrate-binding AfuA	Fe-Mn transporter MntH
sak-2013-06-06-40m-metaG-bin.9	 0.89	 0.0	 0.88	 0	 0.91	 0.0	 0.75	 0	 0	 0	 0	 0	 0	 1.0	 0	 0.0	 0	 0.67	 0.12	 0.4	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0.99	 0	 0	 1	 1	 1	 0.0	 0	 0	 0	 0.33	 0.5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0.66	 0.36	 1.0	 0.88	 0	 0	 0.0	 0	 0.75	 0.0	 0.62	 0	 0.66	 0	 0	 0	 0	 0.05	 0.8	 0	 0	 0	 0	 0	 0	 0	 0.125	 0	 0	 0.25	 1.0	 0	 0	 0.334	 0.5	 0	 0	 0	 0.458	 0.0	 0.25	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0.5	 0	 0	 0.75	 0.5399999999999999	 0.33	 0	 0.6920999999999998	 0	 0	 0.747	 0.5	 0	 0.4	 0.75	 1.0	 0	 1.0	 0	 1.0	 1.0	 1.0	 1.0
sak-2013-06-06-50m-metaG-bin.10	 0.67	 0.0	 0.25	 0.07	 0.42	 0.0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.33	 0.06	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0.0	 0	 0	 0	 0	 0.75	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.5	 0	 0	 0.27	 1.0	 0.75	 0	 0	 0.0	 0	 1.0	 0.0	 0.25	 0	 0.66	 0	 0	 0	 0	 0	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0.375	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0.14	 0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.5	 0	 0.2	 0.25	 0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.1	 0.56	 0.0	 0.38	 0	 0.77	 0.0	 0.875	 0	 0	 0	 0	 0	 0	 1.0	 0	 0.0	 0	 0.17	 0.06	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0.5	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.5	 0	 0.27	 1.0	 0.75	 0	 0	 0.8	 0	 1.0	 0.0	 0.12	 0	 0	 0	 0	 1	 0	 0.3	 0.6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.5	 0	 0	 0.334	 0.5	 1	 0	 0	 0.1875	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.2307	 0	 0	 0.747	 0.75	 0	 0.30000000000000004	 0.75	 1.0	 0	 0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.20	 0.67	 0.0	 0.12	 0	 0.14	 0.0	 0.875	 0.11	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.27	 0.0	 0.12	 0	 0	 0.0	 0.33	 1.0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.3125	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.664	 0	 0	 0.1	 0	 0	 0	 1.0	 0	 0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.25	 0.56	 0.0	 0.12	 0.14	 0.84	 0.0	 1.0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 1.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.5	 0	 0	 0.27	 1.0	 0.75	 0	 0	 0.0	 0	 0	 0.0	 0.5	 0	 0	 0	 0	 1	 0	 0	 0.8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0.334	 0.5	 0	 0	 0	 0.4375	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0.0769	 0	 0	 0.5810000000000001	 0	 0	 0.30000000000000004	 0.25	 1.0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.28	 0.67	 0.0	 0.12	 0	 0.07	 0.0	 0.875	 0.66	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0.5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.25	 0	 0.45	 1.0	 0.12	 0	 0	 0.0	 0	 1.0	 0.0	 0.0	 0	 0	 0	 0	 1	 0	 0.05	 0.8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0.167	 0.5	 0	 0	 0	 0.375	 0.0	 0.25	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0.33	 0	 0.1538	 0	 0	 0.83	 0	 0	 0.2	 0.75	 0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.29	 0.67	 0.0	 0.25	 0	 0.14	 1.0	 0	 0.22	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.0	 0.1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.25	 0	 0.27	 1.0	 0.12	 0	 0	 0.0	 0	 0.75	 0.13	 0.12	 0	 0	 0	 0	 0	 0	 0	 0.4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.5	 0	 0	 0	 0.5	 0	 1	 0	 0.375	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0.33	 0	 0.0769	 0	 0	 0.747	 0.25	 0	 0.2	 0.5	 0	 0	 0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.2	 0.33	 0.0	 0.0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0.75	 0	 0.0	 0.06	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0.09	 0.0	 0.0	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0.5	 0	 0	 0	 0	 0.0	 0.25	 0	 0	 0	 0	 0	 0.07	 0	 0	 0	 0	 0	 0	 0	 0.09	 0	 0	 0	 0	 0	 0	 0	 0	 0.2	 0	 0	 0	 0	 0	 1.0	 0	 0	 0
sak-2013-06-06-50m-metaG-bin.30	 0.67	 0.78	 0.25	 0	 0.28	 0.0	 0.75	 0	 0	 0	 0	 0	 0	 1.0	 0	 0.0	 0	 0.17	 0.12	 0.3	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0.33	 0.5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.25	 0.33	 0.36	 1.0	 0.75	 0	 0	 0.0	 0	 0.5	 0.09	 0.88	 0.33	 0.33	 0	 0	 1	 0	 0.1	 0.6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.5	 0	 0	 0.167	 0.5	 0	 0	 0	 0.458	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0.5	 0	 0	 0	 0	 0.33	 0	 0.6151999999999999	 0	 0	 0.664	 0.75	 0	 0.4	 0.75	 1.0	 0	 0	 0	 0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.31	 0.67	 0.67	 0.5	 0	 0.14	 0.0	 0.875	 0.33	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.12	 0.3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0.33	 0.5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0.36	 0.75	 0.12	 0	 0	 0.0	 0	 1.0	 0.0	 0.5	 0	 0	 0	 0	 0	 0	 0	 0.8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.0	 0	 0	 0.668	 0.5	 0	 0	 0	 0.20800000000000002	 0.0	 0	 0	 0	 0	 0	 0	 0.35000000000000003	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.6920999999999998	 0	 0	 0.83	 0.75	 0	 0.4	 0.5	 0	 0	 1.0	 0	 0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.34	 0.67	 0.0	 0.25	 0	 0.07	 0.84	 0.875	 0.22	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.12	 0.1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1.0	 0	 0	 0.45	 1.0	 0.12	 0	 0	 0.0	 0	 1.0	 0.83	 0.25	 0	 0	 0	 0	 1	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.75	 0	 0	 0	 0	 0	 0	 0	 0.3125	 0.0	 0	 0	 0	 0	 0	 0	 0.14	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0.1332	 0.6151999999999999	 0	 0.333	 0.8099999999999998	 0.5	 0	 0.30000000000000004	 0.5	 1.0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.44	 0.67	 0.0	 0.5	 0	 0.14	 0.0	 0.75	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.12	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0.0	 0	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.36	 1.0	 0.12	 0	 0	 0.0	 0.33	 0	 0.0	 0.0	 0	 0	 0	 0	 1	 0	 0	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0.167	 0.5	 0	 0	 0	 0.458	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0.33	 0	 0.0769	 0	 0	 0.747	 0.75	 0	 0.5	 0.5	 0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-50m-metaG-bin.45	 0.44	 0.0	 0.0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.09	 0.0	 0.12	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0	 0	 0.5	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0769	 0	 0	 0	 0	 0	 0.2	 0	 0	 0	 1.0	 0	 0	 0	 0	 0
sak-2013-06-06-50m-metaG-bin.5	 0.67	 0.0	 0.0	 0	 0.0	 0.0	 0	 0.77	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.09	 0.0	 0.12	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0769	 0	 0	 0.49800000000000005	 0	 0	 0.2	 0	 0	 0	 1.0	 0	 0	 0	 0	 0
sak-2013-06-06-60m-metaG-bin.11	 0.44	 0.0	 0.38	 0	 0.14	 0.0	 0	 0.77	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.0	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0.0	 0	 0	 0	 0	 0.5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.36	 1.0	 0.62	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 1	 1	 0.5	 0	 0.4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0.334	 0.5	 0	 0	 0	 0.375	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.5810000000000001	 0	 0	 0.30000000000000004	 0.25	 0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-60m-metaG-bin.17	 0.89	 0.0	 0.0	 0	 0.07	 0.0	 0	 0.33	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.25	 0	 0.64	 0.5	 0.12	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.375	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0.38449999999999995	 0	 0	 0	 0	 0	 0.2	 0.25	 0	 0	 1.0	 0	 0	 0	 0	 0
sak-2013-06-06-60m-metaG-bin.1	 0.44	 0.0	 0.5	 0.07	 0.91	 0.0	 1.0	 0	 0	 0	 0	 0	 0	 1.0	 0	 0.0	 0	 0.67	 0.12	 0.3	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0.66	 0	 0	 1	 1	 1	 0.0	 0	 0	 0	 0.66	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.5	 0.33	 0.45	 1.0	 0.5	 0	 0	 0.0	 0	 0.75	 0.0	 0.75	 0	 0.33	 0	 0	 0	 0	 0	 0.6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.0	 0	 0	 0.334	 0.5	 0	 0	 0	 0.458	 0.0	 0	 0	 0	 0	 0	 0	 0.07	 0	 0	 0	 0.25	 0	 0	 0	 0.09	 0	 0	 0	 0	 0	 0	 0.5	 0	 0.30000000000000004	 0.5	 1.0	 0	 1.0	 0	 0	 0	 0	 1.0
sak-2013-06-06-60m-metaG-bin.20	 0.44	 0.44	 0.12	 0	 0.14	 0.0	 1.0	 0.66	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.12	 0.1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0.5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0.36	 1.0	 0.5	 0	 0	 0.0	 0	 0	 0.0	 0.25	 0	 0	 0	 0	 0	 0	 0	 0.6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.0	 0	 0	 0.668	 0.5	 0	 0	 0	 0.458	 0.0	 0	 0	 0	 0	 0	 0	 0.28	 0	 0	 0	 0.25	 0	 0	 0	 0	 0.33	 0	 0.6920999999999998	 0	 0.666	 0.83	 0.75	 0	 0.5	 0.25	 0	 0	 1.0	 0	 1.0	 1.0	 0	 0
sak-2013-06-06-60m-metaG-bin.21	 0.67	 0.0	 0.12	 0	 0.14	 0.0	 0.5	 0.33	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.55	 0.75	 0.12	 0	 0	 0.0	 0	 0	 0.04	 0.25	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 1	 0	 0.167	 0	 0	 0	 0	 0.375	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0.6151999999999999	 0	 0	 0.5399999999999999	 0	 0	 0.2	 0.25	 0	 0	 0	 0	 0	 1.0	 0	 0
sak-2013-06-06-60m-metaG-bin.25	 0.67	 0.0	 0.25	 0	 0.14	 0.0	 0	 0.66	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0.27	 0.0	 0.0	 0	 0.66	 0.0	 0	 0	 0.0	 0.12	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0.167	 0.5	 0	 0	 0	 0.25	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0.1538	 0	 0	 0	 0	 0	 0.2	 0.25	 0	 0	 0	 0	 0	 1.0	 0	 0
sak-2013-06-06-60m-metaG-bin.28	 0.56	 0.0	 0.12	 0	 0.14	 0.0	 0	 0.77	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 1.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.09	 0.0	 0.5	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0	 0	 0.167	 0	 0	 0	 0	 0.25	 0.0	 0	 0	 0	 0	 0	 0	 0.14	 0	 0	 0	 0.25	 0	 0	 0	 0	 0	 0	 0.0769	 0	 0	 0.664	 0.25	 0	 0.2	 0.25	 1.0	 0	 1.0	 0	 1.0	 1.0	 1.0	 0
sak-2013-06-06-60m-metaG-bin.5	 0.56	 0.0	 0.12	 0	 0.0	 0.0	 0.25	 0.22	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0.0	 0.06	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.25	 0.25	 0	 0.36	 0.75	 0.75	 0	 0	 0.0	 0	 0	 0.0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0.0	 0	 0	 0	 0.5	 0	 0	 0	 0.125	 0.0	 0	 0	 0	 0	 0	 0	 0.21000000000000002	 0	 0	 0	 0	 0	 0	 0	 0	 0.33	 0	 0.2307	 0	 0	 0.6299999999999999	 0.25	 0	 0.2	 0	 0	 0	 1.0	 0	 0	 1.0	 0	 0
